,Unnamed: 0,Formatted Date,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Summary
179,179,2015-02-03 11:00:00.000 +0100,rain,4.905555555555555,4.905555555555555,0.66,4.6046000000000005,204.0,9.982,0.0,1007.89,Partly Cloudy
180,180,2015-02-03 12:00:00.000 +0100,rain,5.0,2.2388888888888894,0.58,12.1877,209.0,9.982,0.0,1007.98,Partly Cloudy
181,181,2015-02-03 13:00:00.000 +0100,rain,6.016666666666666,4.088888888888889,0.51,9.0643,171.0,9.982,0.0,1007.8,Partly Cloudy
182,182,2015-02-03 14:00:00.000 +0100,rain,6.066666666666667,3.75,0.55,10.996300000000002,132.0,9.982,0.0,1007.57,Partly Cloudy
183,183,2015-02-03 15:00:00.000 +0100,rain,5.022222222222222,1.505555555555556,0.69,16.9372,131.0,9.982,0.0,1007.76,Partly Cloudy
184,184,2015-02-03 16:00:00.000 +0100,rain,3.966666666666667,1.3444444444444454,0.74,10.432800000000002,133.0,8.420300000000001,0.0,1007.77,Mostly Cloudy
185,185,2015-02-03 17:00:00.000 +0100,rain,2.7999999999999994,0.5722222222222229,0.81,7.985600000000001,120.0,6.5688,0.0,1008.06,Overcast
186,186,2015-02-03 18:00:00.000 +0100,rain,2.7111111111111126,-0.6555555555555554,0.82,12.783400000000002,111.0,6.5688,0.0,1008.26,Overcast
187,187,2015-02-03 19:00:00.000 +0100,rain,2.233333333333335,-0.7833333333333334,0.85,10.6582,110.0,7.084000000000001,0.0,1008.38,Mostly Cloudy
188,188,2015-02-03 20:00:00.000 +0100,rain,2.177777777777779,-1.594444444444445,0.8,14.329,110.0,8.372000000000002,0.0,1008.38,Mostly Cloudy
189,189,2015-02-03 21:00:00.000 +0100,rain,2.083333333333333,-1.7055555555555555,0.8,14.312900000000004,109.0,9.982,0.0,1008.01,Overcast
190,190,2015-02-03 22:00:00.000 +0100,rain,1.5333333333333323,-2.616666666666667,0.81,15.617,130.0,9.982,0.0,1008.08,Mostly Cloudy
191,191,2015-02-03 23:00:00.000 +0100,rain,1.6000000000000014,-2.2111111111111112,0.79,13.8299,109.0,9.982,0.0,1007.8,Overcast
192,192,2015-02-04 00:00:00.000 +0100,rain,0.5999999999999991,-3.427777777777779,0.85,13.7977,109.0,9.982,0.0,1007.6,Overcast
193,193,2015-02-04 01:00:00.000 +0100,rain,0.994444444444444,-2.1388888888888897,0.84,10.1269,109.0,9.9015,0.0,1007.41,Overcast
194,194,2015-02-04 02:00:00.000 +0100,rain,0.5999999999999991,0.5999999999999991,0.85,3.5581,87.0,9.9015,0.0,1007.33,Overcast
195,195,2015-02-04 03:00:00.000 +0100,rain,0.994444444444444,-2.922222222222223,0.83,13.685,118.0,9.9015,0.0,1007.01,Overcast
196,196,2015-02-04 04:00:00.000 +0100,rain,1.0500000000000005,-2.627777777777778,0.84,12.5419,130.0,9.9015,0.0,1006.73,Mostly Cloudy
197,197,2015-02-04 05:00:00.000 +0100,snow,-0.0444444444444434,-1.6277777777777775,0.86,5.0071,44.0,9.982,0.0,1006.69,Overcast
198,198,2015-02-04 06:00:00.000 +0100,rain,0.994444444444444,-1.911111111111112,0.79,9.2736,107.0,8.1305,0.0,1006.41,Overcast
199,199,2015-02-04 07:00:00.000 +0100,rain,0.9833333333333352,-2.805555555555556,0.81,12.9927,106.0,10.0625,0.0,1006.61,Mostly Cloudy
200,200,2015-02-04 08:00:00.000 +0100,rain,2.0388888888888896,-1.6611111111111103,0.8,13.7655,108.0,10.2074,0.0,1006.54,Mostly Cloudy
201,201,2015-02-04 09:00:00.000 +0100,rain,2.688888888888891,-1.15,0.71,15.375500000000002,108.0,9.982,0.0,1006.42,Mostly Cloudy
202,202,2015-02-04 10:00:00.000 +0100,rain,3.672222222222222,0.2166666666666669,0.73,14.49,97.0,10.3523,0.0,1005.87,Mostly Cloudy
203,203,2015-02-04 11:00:00.000 +0100,rain,4.794444444444446,1.4944444444444431,0.66,15.101800000000004,118.0,8.1305,0.0,1006.05,Mostly Cloudy
204,204,2015-02-04 12:00:00.000 +0100,rain,2.755555555555556,-1.8277777777777773,0.89,20.5919,148.0,8.1305,0.0,1006.33,Overcast
205,205,2015-02-04 13:00:00.000 +0100,rain,2.183333333333333,-1.5722222222222213,0.87,14.2646,127.0,5.0393,0.0,1006.34,Overcast
206,206,2015-02-04 14:00:00.000 +0100,rain,1.25,-1.2333333333333327,0.91,7.921200000000001,87.0,3.3649,0.0,1006.81,Overcast
207,207,2015-02-04 15:00:00.000 +0100,rain,1.2055555555555566,-2.1000000000000005,0.92,10.996300000000002,22.0,3.2844,0.0,1007.23,Overcast
208,208,2015-02-04 16:00:00.000 +0100,rain,1.1444444444444457,-2.622222222222222,0.93,13.0571,33.0,4.2826,0.0,1007.8,Overcast
209,209,2015-02-04 17:00:00.000 +0100,rain,1.1333333333333329,-1.911111111111112,0.92,9.8854,40.0,2.737,0.0,1008.34,Foggy
210,210,2015-02-04 18:00:00.000 +0100,rain,1.1333333333333329,-2.2388888888888894,0.92,11.237800000000002,21.0,2.6887,0.0,1009.16,Foggy
211,211,2015-02-04 19:00:00.000 +0100,rain,1.1111111111111112,-1.2833333333333323,0.93,7.583100000000001,20.0,3.703,0.0,1010.25,Overcast
212,212,2015-02-04 20:00:00.000 +0100,rain,1.1333333333333329,-1.316666666666667,0.93,7.760200000000001,352.0,2.9785000000000004,0.0,1011.37,Foggy
213,213,2015-02-04 21:00:00.000 +0100,rain,1.6444444444444448,-1.555555555555556,0.92,10.9319,341.0,3.4615,0.0,1012.25,Overcast
214,214,2015-02-04 22:00:00.000 +0100,rain,1.5666666666666669,-1.5444444444444452,0.93,10.4811,358.0,4.0733,0.0,1012.65,Overcast
215,215,2015-02-04 23:00:00.000 +0100,rain,1.6222222222222231,-2.166666666666666,0.96,13.7333,0.0,1.449,0.0,1012.97,Foggy
216,216,2015-02-05 00:00:00.000 +0100,rain,1.6222222222222231,-2.2000000000000006,0.93,13.894300000000005,0.0,1.5295,0.0,1014.04,Foggy
217,217,2015-02-05 01:00:00.000 +0100,rain,1.594444444444443,-0.4222222222222231,0.96,6.681500000000001,16.0,2.4633000000000003,0.0,1014.44,Foggy
218,218,2015-02-05 02:00:00.000 +0100,rain,1.6222222222222231,-1.4944444444444451,0.92,10.5455,0.0,0.9499,0.0,1014.74,Foggy
219,219,2015-02-05 03:00:00.000 +0100,rain,1.1111111111111112,-3.7722222222222217,0.96,19.642,20.0,0.9499,0.0,1014.5,Foggy
220,220,2015-02-05 04:00:00.000 +0100,rain,1.188888888888889,-2.4555555555555566,0.96,12.558,28.0,1.2236,0.0,1014.93,Foggy
221,221,2015-02-05 05:00:00.000 +0100,rain,1.1111111111111112,-2.494444444444444,0.92,12.2843,30.0,1.0465000000000002,0.0,1015.23,Foggy
222,222,2015-02-05 06:00:00.000 +0100,rain,1.0611111111111091,-2.5833333333333326,0.92,12.4292,40.0,2.1252000000000004,0.0,1015.14,Foggy
223,223,2015-02-05 07:00:00.000 +0100,rain,1.072222222222222,-2.85,0.88,13.7816,40.0,4.0733,0.0,1015.49,Overcast
224,224,2015-02-05 08:00:00.000 +0100,rain,1.0166666666666655,-3.255555555555555,0.86,15.633100000000002,50.0,7.084000000000001,0.0,1016.14,Overcast
225,225,2015-02-05 09:00:00.000 +0100,rain,2.083333333333333,-2.166666666666666,0.85,17.0499,41.0,7.084000000000001,0.0,1016.55,Overcast
226,226,2015-02-05 10:00:00.000 +0100,rain,2.144444444444444,-1.7999999999999992,0.86,15.278900000000002,42.0,6.6654,0.0,1016.5,Overcast
227,227,2015-02-05 11:00:00.000 +0100,rain,2.755555555555556,-1.8166666666666664,0.82,20.5436,41.0,8.0983,0.0,1016.56,Mostly Cloudy
228,228,2015-02-05 12:00:00.000 +0100,rain,2.8500000000000014,-1.2388888888888892,0.81,17.227,31.0,7.4543,0.0,1016.17,Overcast
229,229,2015-02-05 13:00:00.000 +0100,rain,3.922222222222224,-0.5111111111111121,0.87,21.9282,40.0,8.1144,0.0,1015.69,Mostly Cloudy
230,230,2015-02-05 14:00:00.000 +0100,rain,3.911111111111111,-0.5277777777777773,0.81,21.9443,31.0,7.212800000000001,0.0,1015.56,Mostly Cloudy
231,231,2015-02-05 15:00:00.000 +0100,rain,3.911111111111111,-0.3166666666666668,0.82,20.2216,31.0,7.212800000000001,0.0,1015.76,Mostly Cloudy
232,232,2015-02-05 16:00:00.000 +0100,rain,3.977777777777776,-0.3722222222222232,0.82,21.3486,31.0,7.631400000000001,0.0,1015.49,Mostly Cloudy
233,233,2015-02-05 17:00:00.000 +0100,rain,3.7944444444444434,-0.6666666666666663,0.82,21.896,40.0,7.4543,0.0,1015.28,Mostly Cloudy
234,234,2015-02-05 18:00:00.000 +0100,rain,3.7944444444444434,-1.15,0.82,26.3074,30.0,7.4543,0.0,1015.38,Overcast
235,235,2015-02-05 19:00:00.000 +0100,rain,3.6666666666666674,-0.5555555555555556,0.84,19.6903,31.0,7.824600000000001,0.0,1015.72,Overcast
236,236,2015-02-05 20:00:00.000 +0100,rain,2.705555555555554,-1.8833333333333333,0.88,20.5597,40.0,7.4543,0.0,1015.69,Overcast
237,237,2015-02-05 21:00:00.000 +0100,rain,2.6555555555555563,-2.472222222222222,0.82,24.9711,31.0,8.420300000000001,0.0,1015.6,Overcast
238,238,2015-02-05 22:00:00.000 +0100,rain,2.311111111111109,-3.049999999999999,0.81,26.1947,31.0,8.645700000000001,0.0,1015.72,Overcast
239,239,2015-02-05 23:00:00.000 +0100,rain,1.6666666666666667,-4.099999999999999,0.78,28.2072,31.0,15.1823,0.0,1015.6,Overcast
240,240,2015-02-06 00:00:00.000 +0100,rain,1.6666666666666667,-3.7722222222222217,0.78,25.1965,31.0,15.1823,0.0,1015.57,Overcast
241,241,2015-02-06 01:00:00.000 +0100,rain,1.25,-4.183333333333334,0.79,24.1822,30.0,14.3934,0.0,1015.26,Overcast
242,242,2015-02-06 02:00:00.000 +0100,rain,1.0611111111111091,-4.583333333333333,0.75,25.5024,32.0,16.1,0.0,1015.08,Overcast
243,243,2015-02-06 03:00:00.000 +0100,rain,0.5333333333333338,-5.599999999999999,0.82,28.4648,31.0,14.9086,0.0,1014.28,Overcast
244,244,2015-02-06 04:00:00.000 +0100,rain,0.5999999999999991,-5.388888888888889,0.8,27.3539,31.0,11.6886,0.0,1013.48,Overcast
245,245,2015-02-06 05:00:00.000 +0100,rain,0.0222222222222217,-6.561111111111111,0.82,31.362800000000004,31.0,14.9086,0.0,1013.0,Breezy and Overcast
246,246,2015-02-06 06:00:00.000 +0100,snow,0.0,-6.616666666666666,0.82,31.620400000000004,31.0,14.9086,0.0,1012.98,Breezy and Overcast
247,247,2015-02-06 07:00:00.000 +0100,rain,0.1111111111111126,-6.005555555555556,0.83,27.2251,31.0,14.9569,0.0,1012.47,Overcast
248,248,2015-02-06 08:00:00.000 +0100,rain,1.0166666666666655,-4.650000000000001,0.75,25.5829,41.0,15.826300000000002,0.0,1012.7,Overcast
249,249,2015-02-06 09:00:00.000 +0100,rain,1.0166666666666655,-4.966666666666667,0.78,28.480900000000005,41.0,9.982,0.0,1012.71,Overcast
250,250,2015-02-06 10:00:00.000 +0100,rain,1.0500000000000005,-5.1944444444444455,0.78,31.1213,31.0,9.982,0.0,1012.78,Breezy and Overcast
251,251,2015-02-06 11:00:00.000 +0100,rain,1.0444444444444458,-5.227777777777778,0.78,31.427200000000003,31.0,9.982,0.0,1012.72,Overcast
252,252,2015-02-06 12:00:00.000 +0100,rain,1.0444444444444458,-5.383333333333334,0.78,33.0372,31.0,9.982,0.0,1012.32,Breezy and Overcast
253,253,2015-02-06 13:00:00.000 +0100,rain,1.1944444444444438,-4.8500000000000005,0.79,29.543500000000005,30.0,10.577700000000002,0.0,1012.1,Overcast
254,254,2015-02-06 14:00:00.000 +0100,rain,2.1111111111111094,-3.85,0.73,31.620400000000004,30.0,9.982,0.0,1011.73,Overcast
255,255,2015-02-06 15:00:00.000 +0100,rain,2.1111111111111094,-3.361111111111112,0.73,26.7099,30.0,10.2557,0.0,1011.66,Overcast
256,256,2015-02-06 16:00:00.000 +0100,rain,2.1611111111111114,-2.7888888888888888,0.8,22.250200000000003,21.0,4.652900000000001,0.0,1012.01,Overcast
257,257,2015-02-06 17:00:00.000 +0100,rain,1.0444444444444458,-4.550000000000001,0.85,25.051600000000004,21.0,2.3023,0.0,1012.36,Foggy
258,258,2015-02-06 18:00:00.000 +0100,snow,-0.0222222222222217,-5.5777777777777775,0.91,22.3307,12.0,1.8354,0.0,1013.73,Foggy
259,259,2015-02-06 19:00:00.000 +0100,rain,0.1722222222222235,-5.083333333333332,0.92,20.5597,12.0,1.9803,0.0,1014.27,Foggy
260,260,2015-02-06 20:00:00.000 +0100,snow,-0.0722222222222216,-6.338888888888889,0.82,28.1106,21.0,10.2557,0.0,1014.93,Overcast
261,261,2015-02-06 21:00:00.000 +0100,snow,-0.0944444444444453,-6.027777777777779,0.78,25.164300000000004,21.0,16.1,0.0,1015.81,Overcast
262,262,2015-02-06 22:00:00.000 +0100,snow,-0.5499999999999992,-6.272222222222222,0.83,22.5239,19.0,14.1036,0.0,1016.9,Overcast
263,263,2015-02-06 23:00:00.000 +0100,snow,-0.6222222222222228,-6.083333333333333,0.81,20.4792,21.0,4.2987,0.0,1017.62,Overcast
264,264,2015-02-07 00:00:00.000 +0100,snow,-1.1333333333333329,-6.2333333333333325,0.87,17.404100000000003,21.0,5.216400000000001,0.0,1018.5,Overcast
265,265,2015-02-07 01:00:00.000 +0100,snow,-1.083333333333333,-6.483333333333334,0.86,19.3039,1.0,7.8729,0.0,1018.98,Overcast
266,266,2015-02-07 02:00:00.000 +0100,snow,-1.1555555555555546,-6.2333333333333325,0.84,17.259200000000003,2.0,7.212800000000001,0.0,1019.9,Overcast
267,267,2015-02-07 03:00:00.000 +0100,snow,-1.71111111111111,-7.399999999999999,0.87,20.1089,11.0,6.295100000000001,0.0,1020.49,Overcast
268,268,2015-02-07 04:00:00.000 +0100,snow,-1.6444444444444448,-6.7444444444444445,0.89,16.711800000000004,9.0,6.359500000000001,0.0,1020.86,Overcast
269,269,2015-02-07 05:00:00.000 +0100,snow,-2.2222222222222223,-6.927777777777777,0.87,14.007,11.0,9.982,0.0,1021.66,Overcast
270,270,2015-02-07 06:00:00.000 +0100,snow,-2.2222222222222223,-6.955555555555555,0.87,14.1358,11.0,9.982,0.0,1022.07,Overcast
271,271,2015-02-07 07:00:00.000 +0100,snow,-1.2388888888888892,-5.666666666666667,0.78,13.7494,1.0,9.982,0.0,1022.58,Overcast
272,272,2015-02-07 08:00:00.000 +0100,snow,-1.2055555555555566,-5.644444444444444,0.75,13.846,11.0,10.2557,0.0,1023.47,Overcast
273,273,2015-02-07 09:00:00.000 +0100,snow,-1.1333333333333329,-5.877777777777776,0.75,15.423800000000002,1.0,10.2557,0.0,1024.05,Overcast
274,274,2015-02-07 10:00:00.000 +0100,snow,-1.1111111111111112,-5.216666666666667,0.76,12.397,1.0,10.2235,0.0,1024.31,Overcast
275,275,2015-02-07 11:00:00.000 +0100,snow,-0.994444444444444,-5.122222222222222,0.69,12.6063,2.0,10.2557,0.0,1024.73,Overcast
276,276,2015-02-07 12:00:00.000 +0100,snow,-0.944444444444444,-4.661111111111111,0.74,10.8997,342.0,10.2557,0.0,1024.52,Overcast
277,277,2015-02-07 13:00:00.000 +0100,snow,-0.0111111111111108,-3.7722222222222217,0.64,11.8979,342.0,10.2235,0.0,1023.95,Overcast
278,278,2015-02-07 14:00:00.000 +0100,rain,0.166666666666665,-2.95,0.68,9.4668,330.0,10.2557,0.0,1023.62,Overcast
279,279,2015-02-07 15:00:00.000 +0100,rain,0.1444444444444433,-1.405555555555556,0.68,4.9910000000000005,313.0,16.1,0.0,1023.31,Overcast
280,280,2015-02-07 16:00:00.000 +0100,rain,0.0166666666666672,0.0166666666666672,0.73,4.6690000000000005,285.0,15.1823,0.0,1022.86,Mostly Cloudy
281,281,2015-02-07 17:00:00.000 +0100,snow,-0.0722222222222216,-0.0722222222222216,0.75,4.781700000000001,236.0,16.1,0.0,1022.41,Mostly Cloudy
282,282,2015-02-07 18:00:00.000 +0100,snow,-1.1555555555555546,-4.527777777777777,0.81,9.4668,224.0,14.9086,0.0,1022.41,Mostly Cloudy
283,283,2015-02-07 19:00:00.000 +0100,snow,-1.188888888888889,-4.472222222222222,0.77,9.1448,230.0,14.168000000000005,0.0,1022.36,Mostly Cloudy
284,284,2015-02-07 20:00:00.000 +0100,snow,-3.861111111111111,-7.7444444444444445,0.84,9.4668,214.0,9.982,0.0,1021.8,Clear
285,285,2015-02-07 21:00:00.000 +0100,snow,-2.999999999999999,-7.111111111111111,0.82,10.835300000000002,222.0,9.982,0.0,1021.2,Clear
286,286,2015-02-07 22:00:00.000 +0100,snow,-3.011111111111112,-7.788888888888888,0.83,13.524,244.0,9.9015,0.0,1020.57,Partly Cloudy
287,287,2015-02-07 23:00:00.000 +0100,snow,-3.6666666666666674,-8.027777777777779,0.82,11.27,240.0,9.8049,0.0,1019.31,Partly Cloudy
288,288,2015-02-08 00:00:00.000 +0100,snow,-3.711111111111111,-8.122222222222224,0.82,11.4149,250.0,9.9015,0.0,1018.3,Partly Cloudy
289,289,2015-02-08 01:00:00.000 +0100,snow,-4.205555555555556,-8.661111111111111,0.83,11.1895,244.0,9.5473,0.0,1016.9,Partly Cloudy
290,290,2015-02-08 02:00:00.000 +0100,snow,-4.744444444444444,-9.31111111111111,0.81,11.1895,249.0,8.05,0.0,1016.36,Partly Cloudy
291,291,2015-02-08 03:00:00.000 +0100,snow,-5.233333333333334,-9.97222222222222,0.84,11.4632,222.0,8.05,0.0,1014.42,Mostly Cloudy
292,292,2015-02-08 04:00:00.000 +0100,snow,-5.216666666666667,-10.672222222222224,0.83,14.329,244.0,7.2772,0.0,1013.32,Mostly Cloudy
293,293,2015-02-08 05:00:00.000 +0100,snow,-4.144444444444445,-9.47222222222222,0.79,14.844200000000004,241.0,7.212800000000001,0.0,1012.49,Mostly Cloudy
294,294,2015-02-08 06:00:00.000 +0100,snow,-2.972222222222223,-9.427777777777775,0.72,22.9908,270.0,7.212800000000001,0.0,1011.59,Mostly Cloudy
295,295,2015-02-08 07:00:00.000 +0100,snow,-2.5222222222222217,-8.3,0.73,19.3522,254.0,9.6278,0.0,1010.84,Overcast
296,296,2015-02-08 08:00:00.000 +0100,snow,-1.1944444444444438,-7.566666666666667,0.7,26.1464,261.0,9.982,0.0,1009.82,Mostly Cloudy
297,297,2015-02-08 09:00:00.000 +0100,snow,-2.1500000000000004,-8.327777777777776,0.81,22.6688,261.0,6.295100000000001,0.0,1008.94,Overcast
298,298,2015-02-08 10:00:00.000 +0100,snow,-0.9666666666666658,-7.116666666666666,0.76,24.8584,272.0,9.982,0.0,1008.33,Overcast
299,299,2015-02-08 11:00:00.000 +0100,rain,1.1388888888888873,-4.638888888888889,0.75,26.8548,281.0,14.9086,0.0,1007.77,Overcast
300,300,2015-02-08 12:00:00.000 +0100,rain,2.272222222222224,-3.6666666666666674,0.72,31.9263,291.0,9.982,0.0,1007.15,Mostly Cloudy
301,301,2015-02-08 13:00:00.000 +0100,rain,2.216666666666668,-4.361111111111112,0.69,39.3001,292.0,9.982,0.0,1006.46,Breezy
302,302,2015-02-08 14:00:00.000 +0100,rain,2.82777777777778,-3.577777777777778,0.61,39.7026,310.0,9.982,0.0,1006.1,Breezy
303,303,2015-02-08 15:00:00.000 +0100,rain,2.633333333333334,-3.161111111111112,0.68,31.5721,302.0,9.5634,0.0,1006.63,Breezy
304,304,2015-02-08 16:00:00.000 +0100,rain,1.1777777777777765,-5.588888888888889,0.75,37.352,330.0,5.5384,0.0,1007.07,Humid and Overcast
305,305,2015-02-08 17:00:00.000 +0100,snow,-0.0055555555555564,-6.977777777777778,0.85,35.3395,321.0,1.449,0.0,1008.46,Breezy and Foggy
306,306,2015-02-08 18:00:00.000 +0100,snow,-1.0666666666666675,-7.138888888888889,0.91,24.0695,330.0,2.9141000000000004,0.0,1009.94,Foggy
307,307,2015-02-08 19:00:00.000 +0100,snow,-0.1388888888888889,-6.355555555555556,0.86,27.4505,341.0,4.7334000000000005,0.0,1011.0,Overcast
308,308,2015-02-08 20:00:00.000 +0100,snow,-1.161111111111111,-7.411111111111111,0.87,25.2609,330.0,5.0393,0.0,1012.04,Overcast
309,309,2015-02-08 21:00:00.000 +0100,snow,-1.0888888888888897,-6.666666666666667,0.83,20.4792,331.0,4.7495,0.0,1013.22,Mostly Cloudy
310,310,2015-02-08 22:00:00.000 +0100,snow,-2.155555555555555,-7.899999999999999,0.84,19.7225,332.0,7.084000000000001,0.0,1014.05,Partly Cloudy
311,311,2015-02-08 23:00:00.000 +0100,snow,-2.85,-8.86111111111111,0.8,20.2538,330.0,6.5688,0.0,1014.74,Partly Cloudy
312,312,2015-02-09 00:00:00.000 +0100,snow,-2.294444444444444,-8.844444444444445,0.69,25.0677,339.0,16.1,0.0,1015.23,Partly Cloudy
313,313,2015-02-09 01:00:00.000 +0100,snow,-3.361111111111112,-9.988888888888887,0.71,23.457700000000003,332.0,15.1823,0.0,1015.64,Partly Cloudy
314,314,2015-02-09 02:00:00.000 +0100,snow,-3.9166666666666665,-10.283333333333331,0.69,20.752900000000004,330.0,16.1,0.0,1016.41,Partly Cloudy
315,315,2015-02-09 03:00:00.000 +0100,snow,-4.566666666666666,-10.466666666666669,0.69,17.146500000000003,319.0,16.1,0.0,1017.01,Partly Cloudy
316,316,2015-02-09 04:00:00.000 +0100,snow,-4.994444444444444,-11.433333333333332,0.76,19.4971,331.0,15.1823,0.0,1017.2,Partly Cloudy
317,317,2015-02-09 05:00:00.000 +0100,snow,-6.116666666666668,-10.466666666666669,0.81,9.5956,319.0,16.1,0.0,1018.08,Clear
318,318,2015-02-09 06:00:00.000 +0100,snow,-6.2333333333333325,-12.238888888888887,0.81,15.697500000000002,320.0,16.1,0.0,1018.39,Clear
319,319,2015-02-09 07:00:00.000 +0100,snow,-6.094444444444444,-11.633333333333333,0.82,13.8299,323.0,15.1823,0.0,1018.84,Partly Cloudy
320,320,2015-02-09 08:00:00.000 +0100,snow,-5.094444444444445,-10.083333333333334,0.75,12.4936,329.0,16.1,0.0,1019.76,Partly Cloudy
321,321,2015-02-09 09:00:00.000 +0100,snow,-3.866666666666667,-9.583333333333334,0.74,17.114300000000004,320.0,16.1,0.0,1019.88,Mostly Cloudy
322,322,2015-02-09 10:00:00.000 +0100,snow,-2.155555555555555,-7.949999999999999,0.69,20.0606,322.0,15.552600000000002,0.0,1019.89,Partly Cloudy
323,323,2015-02-09 11:00:00.000 +0100,snow,-1.0444444444444438,-6.050000000000001,0.63,16.9694,320.0,10.2557,0.0,1019.82,Partly Cloudy
324,324,2015-02-09 12:00:00.000 +0100,rain,0.0444444444444434,-3.844444444444445,0.58,12.5097,310.0,9.982,0.0,1019.12,Partly Cloudy
325,325,2015-02-09 13:00:00.000 +0100,rain,0.0833333333333325,-4.172222222222223,0.56,14.3773,304.0,10.3523,0.0,1018.59,Mostly Cloudy
326,326,2015-02-09 14:00:00.000 +0100,snow,-0.0055555555555564,-4.277777777777778,0.6,14.3612,300.0,9.5956,0.0,1018.22,Mostly Cloudy
327,327,2015-02-09 15:00:00.000 +0100,snow,-0.0722222222222216,-4.294444444444445,0.65,14.023100000000005,290.0,9.6761,0.0,1017.63,Mostly Cloudy
328,328,2015-02-09 16:00:00.000 +0100,snow,-0.0444444444444434,-4.294444444444445,0.75,14.2002,289.0,15.0857,0.0,1017.31,Overcast
329,329,2015-02-09 17:00:00.000 +0100,snow,-1.1111111111111112,-4.927777777777779,0.82,11.1734,278.0,9.6761,0.0,1017.0,Overcast
330,330,2015-02-09 18:00:00.000 +0100,snow,-1.1111111111111112,-4.472222222222222,0.89,9.4668,233.0,2.6887,0.0,1016.99,Foggy
331,331,2015-02-09 19:00:00.000 +0100,snow,-1.0611111111111111,-4.727777777777779,0.93,10.626,232.0,3.8962,0.0,1017.29,Overcast
332,332,2015-02-09 20:00:00.000 +0100,snow,-1.1333333333333329,-4.9,0.93,10.948,242.0,3.751300000000001,0.0,1017.08,Overcast
333,333,2015-02-09 21:00:00.000 +0100,snow,-1.0611111111111111,-4.794444444444443,0.92,10.8836,241.0,3.751300000000001,0.0,1016.81,Overcast
334,334,2015-02-09 22:00:00.000 +0100,snow,-1.0500000000000005,-4.766666666666666,0.92,10.8192,257.0,4.5402000000000005,0.0,1016.72,Overcast
335,335,2015-02-09 23:00:00.000 +0100,snow,-0.5555555555555556,-2.7722222222222213,0.93,6.3112,254.0,4.588500000000001,0.0,1016.8,Overcast
336,336,2015-01-01 00:00:00.000 +0100,snow,-12.65,-12.65,0.83,3.0751,240.0,4.1699,0.0,0.0,Clear
337,337,2015-01-01 01:00:00.000 +0100,snow,-13.066666666666666,-13.066666666666666,0.84,2.8175000000000003,247.0,4.8944,0.0,1038.57,Mostly Cloudy
338,338,2015-01-01 02:00:00.000 +0100,snow,-11.994444444444444,-11.994444444444444,0.86,1.8998,262.0,6.166300000000001,0.0,0.0,Clear
